RecordedDate,ResponseId,RecipientLastName,UserLanguage,Q4,Q4_3_TEXT,Q4R,Q5,Q6,Q6_7_TEXT,Q6R,Q7,Q7_8_TEXT,Q7R,Q8,Q8_9_TEXT,Q8GER,Q54,Q54_11_TEXT,Q8ALLR,UNILOC,CODLOC,Q9,Q9_4_TEXT,Q9R,Q10,Q10_13_TEXT,Q10R,Q11_1,Q12_1,MIDTOT,,,Q24
43900.63681,R_2WVkoV0e40CW79U,,EN,1,,1,25,2,,2,5,,5,4,,,,,4,USA,1,1,,1,13,None,14,5,6,2,,,
43900.63958,R_2uVvkQCxxYq6Oil,,EN,1,,1,23,2,,2,8,None,6,4,,,,,4,USA,1,1,,1,1,,1,5,1,3,,,Kern county is very conservative. I cannot speak my motherâ€™s native language without some white person getting offended. We went to awards assembly for my brother and I was quietly translating for my mother and a white guy sitting in front of us turns around angrily and tells me to stop speaking. When we go to grocery stores people hear us speak and they stare. It feels like itâ€™s almost a crime to be myself. 
43900.66528,R_7VQkkQp2FRSYaSl,,EN,1,,1,33,2,,2,1,,1,5,,,,,5,USA,1,,,18,"8,9",,"8,9",5,5,3,,,
43900.77083,R_1nTLLDL429RykNH,,EN,1,,1,27,2,,2,2,,2,5,,,,,5,USA,1,,,18,,,14,5,7,1,,,
43900.80486,R_2t9dx2WEIEzVjEh,,EN,1,,1,29,1,,1,3,,3,4,,,,,4,USA,1,1,,1,5,,5,6,5,3,,,"My current location is in an area that is very progressive compared to back home. While there are many ways that have encouraged me to be myself, Iâ€™m still a minority when it comes to social class. "
43900.88542,R_2eOMHSJgpOx8EbW,,EN,1,,1,24,2,,2,8,Questioning,10,5,,,,,5,USA,1,4,NA,18,"1,2,6",,"1,2,6",4,5,4,,,
43900.88611,R_2qyqPagui89GgVP,,EN,1,,1,30,2,,2,4,,4,4,,,,,4,USA,1,1,,1,13,None,14,6,6,1,,,
43900.89861,R_RwAdWh2b0HNMgmJ,,EN,1,,1,29,2,,2,1,,1,5,,,,,5,USA,1,4,Does Not Apply,18,"5,9",,"5,9",5,5,3,,,
43900.96042,R_12omMKKr4cqdJs3,,EN,1,,1,22,1,,1,3,,3,4,,,,,4,USA,1,1,,1,"2,5",,"2,5",5,3,4,,,"I lived in a rural area, and we had few health resources available to us without having to drive for about 45 minutes. Both my parents worked most of the time and we didnâ€™t have an extra car to move around in when someone was available."
43900.96528,R_2v7dSmKMJ5QAihC,,EN,1,,1,28,2,,2,4,,4,1,,,,,1,USA,1,4,Hmong,63,5,,5,4,4,2,,,The air quality in my area is horrible. The majority of families in my area are low income and many of the students want to strive for the best but there are not many opportunities out there. Many of the students in my area have parents who are farm workers. 
43900.97847,R_3lX1aFlWMHmOi2V,,EN,1,,1,23,2,,2,5,,5,4,,,,,4,USA,1,1,,1,6,,6,5,4,3,,,"I'm not sure how my location impacts my life. I know the city I come from is more conservative so there are some ideals here that may be different than other places. I feel as though some of the people who live in my city and that are my age may not even be able to understand what half of the questions asked on this survey mean. I think I am a privileged to not have fallen into a lot of the negative things that impact my city such as drugs, gang activity, police violence ect. and that I am fairly educated on sexuality and gender.

I feel as though my upbringing, social relations, predispositional vulnerabilities, and my environment rather than location has made an impact on my struggles and fortunes. The thing I listed above may not effect me, but I know it has an impact on the well being of many people who do live in my same location

I will say though that the greatest impact my location may have, or more so my over all country would be access to health care, especially mental healthcare for me personally."
43900.97986,R_9uePy35BemKegXT,,EN,1,,1,29,6,,6,7,,7,5,,,,,5,USA,1,4,White/European,13,"6,9,13",Atheist,"6,9,16",3,4,5,,,"For most of my life I identified as a gay man, as of late I prefer queer person. I live in Bakersfield, and itâ€™s a fucking disaster of a city. I grew up here and returned 3 years ago to attend college. I plan on leaving for the east coast after I graduate. 

As a queer person, a Democrat, and an atheist, i am the complete antipode of the Bakersfield demographic. I encounter some form of homophobia on a weekly basis. 

I have bipolar disorder as well as a an anxiety disorder. I am currently medicated and receiving less than mediocre care through government funded health insurance. "
43901.03958,R_D8Lpjdp96nTYcmZ,,EN,1,,1,29,5,,5,1,,1,4,,,,,4,USA,1,1,,1,"1,5,6,12",,"1,5,6,12",4,3,7,,,
43901.64722,R_3CVHe1lux7Dn5BO,,EN,1,,1,20,2,,2,4,,4,5,,,,,5,USA,1,"3,4",polish and Croatian ,5,8,,8,5,7,1,,,
43901.80764,R_2xCW5cOExsIvA5e,,EN,1,,1,30,2,,2,4,,4,2,,,,,2,USA,1,4,Nigerian,40,1,,1,4,6,2,,,My location has made me more close minded and anxious
43902.38194,R_vw3uLQgaT5SC68p,,EN,1,,1,24,1,,1,4,,4,1,,,,,1,USA,1,4,Korean,64,"5,12",,"5,12",4,5,3,,,
43902.67917,R_3PM1lL3YaDgIokT,,EN,3,Sweden,8,46,1,,1,3,,3,5,,,,,5,USA,1,4,Scandinavian,65,1,,1,6,7,2,,,A great place to live in 
43902.68611,R_OCBJL0ygDni9J05,,EN,1,,1,31,1,,1,3,,3,5,,,,,5,USA,1,2,,2,"1,5",,"1,5",3,4,3,,,My area is deeply conservative and dowright hateful of LGBT persons and other minorities. I do not believe I would be safe if I came out on a broad basis. 
43902.71875,R_1LIscKi7m4ZAT1X,,EN,1,,1,24,5,,5,1,,1,5,,,,,5,USA,1,4,white,20,"1,5,6,9",,"1,5,6,9",3,2,6,,,"I live in the rural south, and it can be really tough as a queer individual. I am proud of my queer identity, which can sometimes mean people act hostile towards me if my â€œvibeâ€ isnâ€™t heteronormative"
43902.72986,R_2sb8aLH7D4J3JyK,,EN,1,,1,26,1,,1,3,,3,5,,,,,5,USA,1,4,Russian,11,"1,5,9",,"1,5,9",4,1,4,,,
43902.76389,R_AMsGlOIC8quLK2l,,EN,1,,1,21,1,,1,3,,3,5,,,,,5,USA,1,4,American,6,9,,9,3,6,2,,,I feel like my location is full of close minding individuals who are not supportive of people that are different
43902.76597,R_22LmFeCyMBdhBP8,,EN,3,United Kingdom ,5,18,1,,1,3,,3,5,,,,,5,USA,1,3,,3,,,14,6,5,1,,,
43902.78819,R_x59Oh4oW5CCMBz3,,EN,1,,1,29,3,,3,5,,5,5,,,,,5,USA,1,2,,2,"1,3,5,6,9",,"1,3,5,6,9",2,2,7,,,"I live in a small, bigoted city with a barely existent LGBTQ+ community, few clinics and understanding doctors, inadequate public transportation, and crooked cops."
43902.82639,R_31GVwC9uaXoD8CA,,EN,1,,1,34,1,,1,7,,7,5,,,,,5,USA,1,,,18,,,14,6,7,1,,,
43902.83333,R_2xRiIVPcMYirvrY,,EN,1,,1,28,1,,1,3,,3,5,,,,,5,USA,1,2,,2,,,14,6,7,1,,,"I grew up in a very small town (~2,000 people) as did my husband. In our current community (~30,000 people) I feel safe and accepted by neighbors, friends, and co-workers."
43902.87431,R_11h0xG0iUQzj8zu,,EN,3,uk,5,23,1,,1,3,,3,5,,,,,5,USA,1,4,British,19,6,,6,6,4,2,,,My city has very few gay people which can feel isolating and difficult when looking for a partner. I find it difficult to get along with people here as I am used to big city professionals and find people in the smaller city too closed minded and bitchy
43902.93958,R_W2p2S35Q2uVCg8x,,EN,1,,1,21,7,Female,8,4,,4,2,,,,,2,USA,1,4,Black,17,13,N/A,14,6,7,1,,,"The area I live has easy access to healthcare facilities. But, I am isolated from most family and friends which can make maintaining mental health a challenge."
43902.98472,R_Zg9Dw9jS6LDXHLH,,EN,1,,1,23,1,,1,3,,3,5,,,,,5,USA,1,3,,3,"6,9",,"6,9",5,7,3,,,"My family is a source of stress, and my geographic location provides necessary boundary from them. This has improved my relationships with them and has allowed me to build my own identity removed from their expectations and preconceptions. "
43903.02847,R_ZfSe9CAfztWkv9D,,EN,1,,1,20,1,,1,3,,3,5,,,,,5,USA,1,"3,4",English,5,13,None,14,5,4,1,,,"I am fortunate enough to live somewhere where it is not horrible to be homosexual but at the same time, it is not something that is easily talked about."
43903.0625,R_9ST9TgGlQkkEWeB,,EN,3,australia,25,21,1,,1,3,,3,5,,,,,5,USA,1,,,18,,,14,6,7,1,,,
43903.18681,R_27j4W9Hv3zcz66v,,EN,2,,2,23,1,,1,3,,3,5,,,,,5,USA,1,4,Greek-German,5,"5,9,12",,"5,9,12",3,5,4,,,"Being a 3rd generation immigrant in Germany is almost as hard, as being a first generation immigrant. While the language barrier is not as big a thing for me as it was for my grandparents, I still get treated poorly when interacting with German offices like Einwohnermeldeamt and such. Police oftentimes pick me out from crowds for a ''verdachtsunabhÃ¤ngige Kontrolle'' meaning that in theory anyone could be searched but they usually only search the immigrants.
Being gay in Germany is perpetually harder in small areas, which is why I live in big cities. Even then it still is hard, seeing as there is a rise of hate crimes in this country. I've oftentimes been yelled at for kissing someone or holding a guy's hands in public.
Health officials are oftentimes not very knowledgeable about queer issues (e.g gay and bi guys get some vaccines for free in Germany, that straight people don't), so it's always a fight for getting proper health management from your doctors.

Germany does have a big problem with how it handles minorities. In some cities it's a little better than in others, in general there's lots of problems that need to be adressed, especially since it is one of the wealthiest countries in the world."
43903.35069,R_3HUkpvbZsMktKPE,,EN,1,,1,19,6,,6,5,,5,5,,,,,5,USA,1,3,,3,9,,9,3,6,3,,,"Iâ€™m in college, so I do have access to student medical and mental health services. With a potential two week closing, access to these services will be limited to none. 

That said, even in college Iâ€™m finding that bullying still takes place, only in more nuanced ways. "
43903.35139,R_1LnXFxOZwLDWBBL,,EN,3,Norway,28,27,1,,1,3,,3,5,,,,,5,USA,1,4,"French, Italian, Jewish",5,"10,12",,"10,12",6,7,3,,,"I grew up in the US and it's easier to be open about sexuality in Norway where people are more accepting, but I feel the same way as I did when I lived in the US"
43903.35764,R_TvVJj3crMr4EG6R,,EN,1,,1,31,1,,1,5,,5,5,,,,,5,USA,1,3,,3,"5,13",Live with chronic pain,"5,25",3,5,3,,,"I moved to a conservative part of the US for graduate school. Although I live in a â€œprogressiveâ€ town that is heralded as being â€œsuper supportive of the LGBTQ community,â€ I find the community to be almost nonexistent. Dating is extremely challenging because so many people have internalized homophobia and because most people my age are substantially more politically conservative than I. I do not feel a sense of safety related to my identities when in public, and this becomes much more salient in rural suburbs. I find myself code switching to pass as straight to keep questions from coming my way. Although our campus is tolerant of the LGBTQ community, there are very few opportunities to meet and interact with others on campus and almost zero opportunities to meet other gay graduate students. Itâ€™s a lonely experience that will thankfully end soon."
43903.35833,R_2BlZGGlzAKErrtU,,EN,1,,1,21,1,,1,3,,3,5,,,,,5,USA,1,4,Italian,22,"5,8",,"5,8",4,2,3,,,
43903.3625,R_RDBYbk1Gs8qmQI9,,EN,1,,1,18,1,,1,3,,3,5,,,,,5,USA,1,"2,4","British, ",5,8,,8,5,6,2,,,"Where I am, I feel relatively safe. Even though there is no immediate danger, it is mostly from a don't ask don't tell vew on gender around here."
43903.36667,R_1QEIJygebyOaKBA,,EN,1,,1,24,1,,1,3,,3,1,,,,,1,USA,1,4,Taiwanese,32,13,Able-bodied,14,5,7,2,,,"Location makes it difficult for my current long-distance relationship. But it is accessible to public transit, health care, etc. My identities don't saliently come up when considering location."
43903.42986,R_tLsF07jQKI97hIJ,,EN,3,Canada,4,25,2,,2,6,,6,"5,9",MÃ©tis,,,,3,USA,1,4,Canadian,29,"3,5,9,13",Student ,"3,5,9",4,4,5,,,N/a
43903.43125,R_3KIolp2QVLmXrd3,,EN,1,,1,18,1,,1,6,,6,5,,,,,5,USA,1,4,General European ,13,"3,5",,"3,5",5,3,3,,,My location makes it difficult to find a job or get to a doctor. I am unable to drive (driving gives me really bad anxiety) which makes it nearly impossible for me to go anywhere on my own due to the absence of public transportation. 
43903.43542,R_3JIrxGMvNIyK8i9,,EN,1,,1,23,1,,1,6,,6,5,,,,,5,USA,1,"3,4","English, Polish",5,9,,9,5,6,2,,,I believe that my friends and family are the only reason I never tried to take my life when I was at my worst a few years ago. I also believe that Massachusetts is an ideal place for me because it tends to be very open to LGBT individuals. Iâ€™ve never been particularly worried about coming out to anyone.
43903.48056,R_Q9xze1rglVIe6sx,,EN,1,,1,22,1,,1,3,,3,2,,,,,2,USA,1,4,,4,"1,3",,"1,3",4,4,4,,,My location hasn't helped me feel better 
43903.52639,R_5vEfowa5YrOIbXr,,EN,1,,1,22,3,,3,1,,1,5,,,,,5,USA,1,4,American,6,3,,3,6,4,3,,,
43903.53403,R_qwHSwsYrkLUinPH,,EN,1,,1,24,1,,1,3,,3,5,,,,,5,USA,1,4,"Dutch, English",5,,,14,4,6,1,,,"The predominant religion in my location (the Church of Jesus Christ or Latter-Day Saints or Mormonism) is the biggest factor that my location plays in how open I am about my sexuality. My family, peers, and work acquaintances are mostly affiliated with the church which opposes homosexual relationships. I think that this negatively affects my mental health and my ability to be open with those that I am closest to. I feel that this has been a huge barrier in my path to a successful life. Other than this issue, I feel I deal with hardships reasonably well."
43903.54375,R_1M6UI6BgxL6eNxW,,EN,3,Brazil,29,27,1,,1,3,,3,4,,,,,4,USA,1,1,,1,,,14,5,5,2,,,Relatively unsafe city; some people with traditional views; currently living away from family and friends.
43903.55139,R_1pFspj4nBvq333l,,EN,3,Canada,4,29,1,,1,3,,3,9,East indian,,,,2,USA,1,4,West indian,45,9,,9,5,4,3,,,"Thr area makes for a relatively small dating pool, and public transit isnt great either.

Lgbt focused help is growing, but still in low supply"
43904.06944,R_2fHy7W44Y4ZeFey,,EN,1,,1,27,1,,1,3,,3,"1,3,5",,,,,3,USA,1,4,Chinese/Italian,5,"5,9",,"5,9",6,7,4,,,"Location: Weymouth, Massachusetts.

Safety: I used to live in a much more dangerous neighborhood growing up but now I live in suburbia. I feel safe at all times, but I would still move back to where I was before since it has gentrified significantly.

Health: Thanks to MassHealth, even though I am poor, I have access to high quality healthcare for free. I see a psychologist and a psychiatrist. I have no copays or limits to number of appointments. All my medications are $3.65 per 1 month fill. One of my prescriptions, Truvada, is discounted to $3.65, and then the rest is paid for by a state program called PrepDap that makes it free for those earning under a certain amount of money. Dental and vision are also covered with MassHealth. I donâ€™t think most other states would offer those same benefits.

Relationships:
- Friendships: I donâ€™t have many close friends. I feel as though I need to be in Boston to make more friends with similar interests since the demographics of where I live are not ones where I have the most commonalities with. I am glad I am in a more liberal location though, as making friends with conservative people can be much more difficult for me.
- Romantic/Sexual: Gay men seem to be only interested in hooking up, not long term relationships. I have tried living in other places (LA, NYC, Boston) and it was the same. I am planning to go through life alone since I see so many older gay men who are still single. I almost never see gay male couples.
- Familial: I live with my parents while I am in graduate school. I donâ€™t have a close relationship with either. But I feel that ignorance I was raised in a more socially conservative state I wouldnâ€™t be living with them at all.
- Educational: I am working on a masters degree at Boston University. I have been pushed towards higher education since elementary school. I donâ€™t think other locations have nearly as much emphasis/social expectation as Massachusetts/the northeast in general for children to go to college and particularly graduate school."
43904.13681,R_3HwuQGW2mpK2ODY,,EN,1,,1,24,1,,1,5,,5,4,,,,,4,USA,1,1,,1,9,,9,5,6,3,,,
43904.23681,R_2s7nmXPxLthhhEf,,EN,1,,1,28,1,,1,3,,3,1,,,,,1,USA,1,4,Taiwanese,32,1,,1,6,6,3,,,
43904.37639,R_2uNGUrl3nmVBYhA,,EN,3,Nigeria,22,22,1,,1,4,,4,9,Nigerian,,,,2,NIGERIA,2,4,Nigerian,40,3,,3,5,4,1,,,It's just crazy but I've got friends who are always there to uplift my spirit when I'm downcast
43904.75972,R_1LCdv5ugAkcS9je,,EN,1,,1,21,1,,1,6,,6,5,,,,,5,USA,1,2,,2,,,14,3,4,1,,,"I have roommates that I love, and they support me. I've only started identifying as ace less than a year ago."
43904.89306,R_2YPUa68mxO15YSS,,EN,1,,1,29,1,,1,3,,3,5,,,,,5,USA,1,4,American,6,1,,1,5,7,2,,,
43904.91458,R_1feK4l6UZln5qT4,,EN,1,,1,24,2,,2,1,,1,"3,4,7",,,,,3,USA,1,1,,1,"1,5",,"1,5",5,4,4,,,"Although I live within California, the area is heavily republican leaning. It is the agriculture part of the state. The culture is much different than you would see in Southern California. I did not come out as bisexual until a year ago because of fear of what those immediately around me would think. People here are also very judgemental of those on social programs so those in low Socioeconomic Status households may feel ostracized. "
