id,language,country_code,age,gender_code,sex_orient_code,race_code,minority_code,qual_life,resources,qual
R_9uePy35BemKegXT,EN,United States,29,Genderqueer,Queer,White/European,NA,3,4,"For most of my life I identified as a gay man, as of late I prefer queer person. I live in Bakersfield, and itâ€™s a fucking disaster of a city. I grew up here and returned 3 years ago to attend college. I plan on leaving for the east coast after I graduate. 

As a queer person, a Democrat, and an atheist, i am the complete antipode of the Bakersfield demographic. I encounter some form of homophobia on a weekly basis. 

I have bipolar disorder as well as a an anxiety disorder. I am currently medicated and receiving less than mediocre care through government funded health insurance."
R_2xCW5cOExsIvA5e,EN,United States,30,Cisgender Woman,Heterosexual,Black/African,Larger Bodied,4,6,My location has made me more close minded and anxious
R_3PM1lL3YaDgIokT,EN,Sweeden,46,Cisgender Man,Gay,White/European,Larger Bodied,6,7,A great place to live in
R_OCBJL0ygDni9J05,EN,United States,31,Cisgender Man,Gay,White/European,Short,3,4,My area is deeply conservative and dowright hateful of LGBT persons and other minorities. I do not believe I would be safe if I came out on a broad basis.
R_1LIscKi7m4ZAT1X,EN,United States,24,Nonbinary,Bisexual,White/European,NA,3,2,"I live in the rural south, and it can be really tough as a queer individual. I am proud of my queer identity, which can sometimes mean people act hostile towards me if my â€œvibeâ€ isnâ€™t heteronormative"
R_AMsGlOIC8quLK2l,EN,United States,21,Cisgender Man,Gay,White/European,Mentally Unwell,3,6,I feel like my location is full of close minding individuals who are not supportive of people that are different
R_x59Oh4oW5CCMBz3,EN,United States,29,Transgender Man,Panromantic/Pansexual,White/European,NA,2,2,"I live in a small, bigoted city with a barely existent LGBTQ+ community, few clinics and understanding doctors, inadequate public transportation, and crooked cops."
R_2xRiIVPcMYirvrY,EN,United States,28,Cisgender Man,Gay,White/European,No Minority Identities/None/None of Above/Blank/Priveleged Identity Listed,6,7,"I grew up in a very small town (~2,000 people) as did my husband. In our current community (~30,000 people) I feel safe and accepted by neighbors, friends, and co-workers."
R_11h0xG0iUQzj8zu,EN,United Kingdom,23,Cisgender Man,Gay,White/European,Emotionally Disabled,6,4,My city has very few gay people which can feel isolating and difficult when looking for a partner. I find it difficult to get along with people here as I am used to big city professionals and find people in the smaller city too closed minded and bitchy
R_W2p2S35Q2uVCg8x,EN,United States,21,Female/Woman,Heterosexual,Black/African,No Minority Identities/None/None of Above/Blank/Priveleged Identity Listed,6,7,"The area I live has easy access to healthcare facilities. But, I am isolated from most family and friends which can make maintaining mental health a challenge."
R_Zg9Dw9jS6LDXHLH,EN,United States,23,Cisgender Man,Gay,White/European,NA,5,7,"My family is a source of stress, and my geographic location provides necessary boundary from them. This has improved my relationships with them and has allowed me to build my own identity removed from their expectations and preconceptions."
R_ZfSe9CAfztWkv9D,EN,United States,20,Cisgender Man,Gay,White/European,No Minority Identities/None/None of Above/Blank/Priveleged Identity Listed,5,4,"I am fortunate enough to live somewhere where it is not horrible to be homosexual but at the same time, it is not something that is easily talked about."
R_27j4W9Hv3zcz66v,EN,Germany,23,Cisgender Man,Gay,White/European,NA,3,5,"Being a 3rd generation immigrant in Germany is almost as hard, as being a first generation immigrant. While the language barrier is not as big a thing for me as it was for my grandparents, I still get treated poorly when interacting with German offices like Einwohnermeldeamt and such. Police oftentimes pick me out from crowds for a ''verdachtsunabhÃ¤ngige Kontrolle'' meaning that in theory anyone could be searched but they usually only search the immigrants.
Being gay in Germany is perpetually harder in small areas, which is why I live in big cities. Even then it still is hard, seeing as there is a rise of hate crimes in this country. I've oftentimes been yelled at for kissing someone or holding a guy's hands in public.
Health officials are oftentimes not very knowledgeable about queer issues (e.g gay and bi guys get some vaccines for free in Germany, that straight people don't), so it's always a fight for getting proper health management from your doctors.

Germany does have a big problem with how it handles minorities. In some cities it's a little better than in others, in general there's lots of problems that need to be adressed, especially since it is one of the wealthiest countries in the world."
R_3HUkpvbZsMktKPE,EN,United States,19,Genderqueer,Panromantic/Pansexual,White/European,Mentally Unwell,3,6,"Iâ€™m in college, so I do have access to student medical and mental health services. With a potential two week closing, access to these services will be limited to none. 

That said, even in college Iâ€™m finding that bullying still takes place, only in more nuanced ways."
R_1LnXFxOZwLDWBBL,EN,Norway,27,Cisgender Man,Gay,White/European,NA,6,7,"I grew up in the US and it's easier to be open about sexuality in Norway where people are more accepting, but I feel the same way as I did when I lived in the US"
R_TvVJj3crMr4EG6R,EN,United States,31,Cisgender Man,Panromantic/Pansexual,White/European,NA,3,5,"I moved to a conservative part of the US for graduate school. Although I live in a â€œprogressiveâ€ town that is heralded as being â€œsuper supportive of the LGBTQ community,â€ I find the community to be almost nonexistent. Dating is extremely challenging because so many people have internalized homophobia and because most people my age are substantially more politically conservative than I. I do not feel a sense of safety related to my identities when in public, and this becomes much more salient in rural suburbs. I find myself code switching to pass as straight to keep questions from coming my way. Although our campus is tolerant of the LGBTQ community, there are very few opportunities to meet and interact with others on campus and almost zero opportunities to meet other gay graduate students. Itâ€™s a lonely experience that will thankfully end soon."
R_RDBYbk1Gs8qmQI9,EN,United States,18,Cisgender Man,Gay,White/European,Religious Minority,5,6,"Where I am, I feel relatively safe. Even though there is no immediate danger, it is mostly from a don't ask don't tell vew on gender around here."
R_1QEIJygebyOaKBA,EN,United States,24,Cisgender Man,Gay,Asian,No Minority Identities/None/None of Above/Blank/Priveleged Identity Listed,5,7,"Location makes it difficult for my current long-distance relationship. But it is accessible to public transit, health care, etc. My identities don't saliently come up when considering location."
R_tLsF07jQKI97hIJ,EN,Canada,25,Cisgender Woman,Asexual,Multi-Racial,NA,4,4,N/a
R_3KIolp2QVLmXrd3,EN,United States,18,Cisgender Man,Asexual,White/European,NA,5,3,My location makes it difficult to find a job or get to a doctor. I am unable to drive (driving gives me really bad anxiety) which makes it nearly impossible for me to go anywhere on my own due to the absence of public transportation.
R_3JIrxGMvNIyK8i9,EN,United States,23,Cisgender Man,Asexual,White/European,Mentally Unwell,5,6,I believe that my friends and family are the only reason I never tried to take my life when I was at my worst a few years ago. I also believe that Massachusetts is an ideal place for me because it tends to be very open to LGBT individuals. Iâ€™ve never been particularly worried about coming out to anyone.
R_Q9xze1rglVIe6sx,EN,United States,22,Cisgender Man,Gay,Black/African,Self-ID with No Write In,4,4,My location hasn't helped me feel better
R_qwHSwsYrkLUinPH,EN,United States,24,Cisgender Man,Gay,White/European,No Minority Identities/None/None of Above/Blank/Priveleged Identity Listed,4,6,"The predominant religion in my location (the Church of Jesus Christ or Latter-Day Saints or Mormonism) is the biggest factor that my location plays in how open I am about my sexuality. My family, peers, and work acquaintances are mostly affiliated with the church which opposes homosexual relationships. I think that this negatively affects my mental health and my ability to be open with those that I am closest to. I feel that this has been a huge barrier in my path to a successful life. Other than this issue, I feel I deal with hardships reasonably well."
